frontal,vertical,lateral,rssi,phase,frequency,X_id_1,X_id_2,X_id_3,Y
-0.45495,0.95081,0.031928,-59.5,1.0094,921.25,1.0,0.0,0.0,1
-0.45495,0.95081,0.031928,-60.5,0.27918,922.25,1.0,0.0,0.0,1
-0.45495,0.95081,0.031928,-59.5,0.95874,921.25,1.0,0.0,0.0,1
0.84658,0.69818,-0.047893,-60.0,0.61666,921.75,1.0,0.0,0.0,1
0.84658,0.69818,-0.047893,-59.5,0.84522,921.25,1.0,0.0,0.0,1
-0.23216,0.21588,-1.1882,-48.5,2.7443,920.75,0.0,1.0,0.0,2
-0.056282,0.043636,-1.1426,-50.0,2.3654,921.75,0.0,1.0,0.0,2
0.14305,0.29627,-1.3364,-59.5,0.20709,922.25,0.0,0.0,1.0,2
0.31893,0.28478,-0.92593,-51.0,0.41571,923.25,0.0,1.0,0.0,2
0.41273,0.1355,-1.0286,-44.5,4.4547,920.25,0.0,1.0,0.0,2
0.31893,0.23885,-0.97154,-52.0,1.5401,925.75,0.0,1.0,0.0,2
0.14305,0.29627,-1.0172,-52.0,1.8776,924.25,0.0,1.0,0.0,2
0.14305,0.29627,-1.0172,-51.5,1.7794,924.75,0.0,1.0,0.0,2
0.1665,0.1355,-0.8347,-63.5,2.3194,922.75,0.0,0.0,1.0,2
0.1665,0.1355,-0.8347,-60.5,4.8474,921.75,0.0,1.0,0.0,2
0.1196,0.18143,-0.97154,-66.5,4.0543,925.25,0.0,0.0,1.0,2
0.060972,0.25033,-1.0514,-64.0,2.0739,922.75,0.0,0.0,1.0,2
0.10787,0.23885,-1.0286,-64.0,5.6481,921.75,0.0,0.0,1.0,2
0.14305,0.21588,-1.0286,-63.0,1.8715,923.25,0.0,0.0,1.0,2
0.14305,0.21588,-1.0286,-51.0,2.5173,920.25,0.0,1.0,0.0,2
0.084423,0.25033,-1.0628,-63.0,5.2784,922.75,0.0,0.0,1.0,2
0.084423,0.25033,-1.0628,-53.0,2.0632,921.25,0.0,1.0,0.0,2
-0.056282,0.28478,-1.097,-53.0,2.0571,921.25,0.0,1.0,0.0,2
0.27203,0.14698,-0.97154,-53.5,1.7211,922.25,0.0,1.0,0.0,2
0.27203,0.14698,-0.97154,-63.5,1.8837,923.25,0.0,0.0,1.0,2
0.27203,0.14698,-0.97154,-51.0,2.4989,920.25,0.0,1.0,0.0,2
-0.044557,0.26182,-1.097,-61.5,0.19788,920.25,0.0,0.0,1.0,2
0.096148,0.23885,-1.04,-63.0,2.1261,922.75,0.0,0.0,1.0,2
0.27203,0.14698,-0.97154,-62.5,5.9841,921.25,0.0,0.0,1.0,2
0.27203,0.14698,-0.97154,-62.5,2.6047,921.75,0.0,0.0,1.0,2
0.037521,0.2733,-1.0628,-51.0,2.505,920.25,0.0,1.0,0.0,2
0.037521,0.26182,-1.0742,-51.5,2.5142,920.25,0.0,1.0,0.0,2
0.037521,0.26182,-1.0742,-65.0,1.1766,924.75,0.0,0.0,1.0,2
0.2134,0.18143,-0.99434,-63.5,5.8307,921.25,0.0,0.0,1.0,2
-0.021106,0.28478,-1.0856,-52.0,2.2964,920.75,0.0,1.0,0.0,2
-0.021106,0.28478,-1.0856,-63.5,5.5745,921.75,0.0,0.0,1.0,2
0.025796,0.2733,-1.0856,-53.5,1.7365,922.25,0.0,1.0,0.0,2
0.025796,0.2733,-1.0856,-66.0,0.82682,925.25,0.0,0.0,1.0,2
0.060972,0.26182,-1.0628,-66.5,3.7736,925.75,0.0,0.0,1.0,2
0.060972,0.26182,-1.0628,-55.5,0.85289,924.75,0.0,1.0,0.0,2
-0.0093803,0.2733,-1.0742,-52.5,2.1338,921.25,0.0,1.0,0.0,2
-0.0093803,0.2733,-1.0742,-52.0,2.327,920.75,0.0,1.0,0.0,2
0.084423,0.26182,-1.0628,-66.0,3.996,925.25,0.0,0.0,1.0,2
0.084423,0.26182,-1.0628,-62.0,0.041417,920.25,0.0,0.0,1.0,2
0.060972,0.2733,-1.0742,-64.5,1.5662,923.75,0.0,0.0,1.0,2
0.060972,0.2733,-1.0742,-63.0,2.7336,921.25,0.0,0.0,1.0,2
0.1665,0.21588,-1.0172,-63.0,2.5188,921.75,0.0,0.0,1.0,2
-0.0093803,0.2733,-1.097,-63.5,2.3117,922.25,0.0,0.0,1.0,2
0.22513,0.16995,-0.99434,-62.0,0.041417,920.25,0.0,0.0,1.0,2
0.037521,0.26182,-1.0742,-53.0,1.623,922.75,0.0,1.0,0.0,2
0.096148,0.2733,-1.0628,-63.0,5.9135,921.25,0.0,0.0,1.0,2
0.096148,0.2733,-1.0628,-52.0,2.327,920.75,0.0,1.0,0.0,2
0.1196,0.23885,-1.0514,-63.0,2.5418,921.75,0.0,0.0,1.0,2
0.1196,0.23885,-1.0514,-53.5,1.7349,922.25,0.0,1.0,0.0,2
0.18995,0.19292,-1.0172,-66.0,0.8667,925.25,0.0,0.0,1.0,2
0.18995,0.19292,-1.0172,-62.0,0.072097,920.25,0.0,0.0,1.0,2
0.096148,0.21588,-1.0628,-63.0,2.1353,922.75,0.0,0.0,1.0,2
0.0023451,0.25033,-1.097,-63.0,5.9058,921.25,0.0,0.0,1.0,2
0.0023451,0.25033,-1.097,-51.5,2.3501,920.75,0.0,1.0,0.0,2
0.014071,0.2733,-1.0742,-63.5,1.8484,923.25,0.0,0.0,1.0,2
0.014071,0.2733,-1.0742,-65.5,4.0543,925.25,0.0,0.0,1.0,2
0.1196,0.25033,-1.04,-66.0,3.7659,925.75,0.0,0.0,1.0,2
0.1196,0.25033,-1.04,-64.5,1.3959,924.25,0.0,0.0,1.0,2
0.1196,0.25033,-1.04,-63.0,5.2585,922.75,0.0,0.0,1.0,2
0.10787,0.22737,-1.0742,-63.0,5.9396,921.25,0.0,0.0,1.0,2
0.025796,0.26182,-1.0856,-51.5,2.3669,920.75,0.0,1.0,0.0,2
0.0023451,0.26182,-1.1084,-52.5,1.9497,921.75,0.0,1.0,0.0,2
0.29548,0.1355,-0.99434,-64.0,4.9977,923.25,0.0,0.0,1.0,2
0.29548,0.1355,-0.99434,-65.5,4.0344,925.25,0.0,0.0,1.0,2
0.29548,0.1355,-0.99434,-50.5,2.5924,920.25,0.0,1.0,0.0,2
0.014071,0.2733,-1.097,-66.0,3.7889,925.75,0.0,0.0,1.0,2
0.014071,0.2733,-1.097,-65.0,1.1367,924.75,0.0,0.0,1.0,2
0.014071,0.2733,-1.097,-53.0,1.6045,922.75,0.0,1.0,0.0,2
0.037521,0.25033,-1.0856,-63.5,1.669,923.75,0.0,0.0,1.0,2
0.072698,0.25033,-1.0856,-51.5,2.1752,921.25,0.0,1.0,0.0,2
0.072698,0.25033,-1.0856,-51.0,2.393,920.75,0.0,1.0,0.0,2
0.014071,0.26182,-1.0856,-62.0,6.1651,920.75,0.0,0.0,1.0,2
0.072698,0.26182,-1.0742,-63.5,1.9067,923.25,0.0,0.0,1.0,2
0.072698,0.26182,-1.0742,-61.5,0.056757,920.25,0.0,0.0,1.0,2
0.084423,0.25033,-1.0742,-53.0,1.5923,922.75,0.0,1.0,0.0,2
0.24858,0.16995,-1.0057,-63.5,1.6736,923.75,0.0,0.0,1.0,2
0.24858,0.16995,-1.0057,-51.5,2.1813,921.25,0.0,1.0,0.0,2
0.0023451,0.26182,-1.1084,-51.5,2.1875,921.25,0.0,1.0,0.0,2
0.0023451,0.26182,-1.1084,-51.0,2.3807,920.75,0.0,1.0,0.0,2
0.025796,0.26182,-1.0856,-51.0,2.3777,920.75,0.0,1.0,0.0,2
0.025796,0.25033,-1.0856,-52.0,1.9482,921.75,0.0,1.0,0.0,2
0.30721,0.14698,-0.98294,-63.5,1.8822,923.25,0.0,0.0,1.0,2
0.30721,0.14698,-0.98294,-51.0,2.5648,920.25,0.0,1.0,0.0,2
0.060972,0.2733,-1.0856,-66.0,3.7828,925.75,0.0,0.0,1.0,2
0.060972,0.2733,-1.0856,-64.0,4.5314,924.25,0.0,0.0,1.0,2
0.060972,0.2733,-1.0856,-63.0,2.1138,922.75,0.0,0.0,1.0,2
0.060972,0.2733,-1.0856,-63.0,2.1368,922.75,0.0,0.0,1.0,2
0.014071,0.25033,-1.0856,-51.5,2.2028,921.25,0.0,1.0,0.0,2
0.22513,0.15847,-1.0172,-62.5,6.1589,920.75,0.0,0.0,1.0,2
0.22513,0.15847,-1.0172,-63.0,5.4809,922.25,0.0,0.0,1.0,2
0.096148,0.26182,-1.0742,-65.5,0.89738,925.25,0.0,0.0,1.0,2
0.096148,0.26182,-1.0742,-51.0,2.5617,920.25,0.0,1.0,0.0,2
0.1665,0.23885,-1.04,-65.0,1.1275,924.75,0.0,0.0,1.0,2
0.1665,0.23885,-1.04,-51.5,2.1783,921.25,0.0,1.0,0.0,2
0.1196,0.22737,-1.0628,-51.0,2.3961,920.75,0.0,1.0,0.0,2
0.23685,0.16995,-1.0057,-52.0,1.9957,921.75,0.0,1.0,0.0,2
0.30721,0.14698,-0.98294,-50.5,2.5694,920.25,0.0,1.0,0.0,2
0.049247,0.26182,-1.0856,-62.0,0.056757,920.25,0.0,0.0,1.0,2
0.060972,0.26182,-1.0856,-64.5,4.2921,924.75,0.0,0.0,1.0,2
0.060972,0.26182,-1.0856,-53.0,1.5815,922.75,0.0,1.0,0.0,2
0.037521,0.26182,-1.0856,-51.5,2.1522,921.25,0.0,1.0,0.0,2
0.23685,0.18143,-1.0172,-62.0,6.1605,920.75,0.0,0.0,1.0,2
0.025796,0.26182,-1.0856,-52.0,1.9788,921.75,0.0,1.0,0.0,2
0.30721,0.1355,-0.99434,-63.5,1.9159,923.25,0.0,0.0,1.0,2
0.1196,0.25033,-1.0628,-50.0,2.6753,920.25,0.0,1.0,0.0,2
0.14305,0.21588,-1.0514,-66.0,0.67955,925.75,0.0,0.0,1.0,2
0.14305,0.21588,-1.0514,-64.5,4.2982,924.75,0.0,0.0,1.0,2
0.22513,0.2044,-1.0172,-63.5,1.6429,923.75,0.0,0.0,1.0,2
0.22513,0.2044,-1.0172,-63.0,5.9058,921.25,0.0,0.0,1.0,2
0.014071,0.26182,-1.0856,-62.0,6.1344,920.75,0.0,0.0,1.0,2
0.014071,0.26182,-1.0856,-63.0,5.6803,921.75,0.0,0.0,1.0,2
0.014071,0.26182,-1.0856,-63.0,5.4732,922.25,0.0,0.0,1.0,2
0.049247,0.26182,-1.0856,-65.5,0.90045,925.25,0.0,0.0,1.0,2
0.049247,0.26182,-1.0856,-66.0,0.68876,925.75,0.0,0.0,1.0,2
0.13132,0.2044,-1.0514,-53.0,1.5969,922.75,0.0,1.0,0.0,2
0.049247,0.23885,-1.0856,-63.5,1.6674,923.75,0.0,0.0,1.0,2
0.29548,0.1355,-0.99434,-51.0,2.3777,920.75,0.0,1.0,0.0,2
0.29548,0.1355,-0.99434,-62.0,6.1697,920.75,0.0,0.0,1.0,2
0.037521,0.26182,-1.0856,-52.0,1.9466,921.75,0.0,1.0,0.0,2
0.29548,0.15847,-0.99434,-63.5,5.0161,923.25,0.0,0.0,1.0,2
0.20168,0.2044,-1.04,-50.5,2.6078,920.25,0.0,1.0,0.0,2
0.18995,0.22737,-1.04,-54.0,1.0707,924.25,0.0,1.0,0.0,2
0.18995,0.22737,-1.04,-52.5,1.6183,922.75,0.0,1.0,0.0,2
0.27203,0.15847,-1.0057,-62.5,5.9472,921.25,0.0,0.0,1.0,2
0.025796,0.23885,-1.097,-62.0,6.1344,920.75,0.0,0.0,1.0,2
0.025796,0.23885,-1.097,-62.5,5.6773,921.75,0.0,0.0,1.0,2
0.049247,0.26182,-1.097,-50.0,2.6507,920.25,0.0,1.0,0.0,2
0.025796,0.25033,-1.0856,-61.5,0.27612,920.25,0.0,0.0,1.0,2
0.35411,0.10105,-0.99434,-52.5,1.6506,922.75,0.0,1.0,0.0,2
0.10787,0.23885,-1.0856,-63.0,1.7748,923.75,0.0,0.0,1.0,2
0.18995,0.18143,-1.04,-50.5,2.2611,921.25,0.0,1.0,0.0,2
0.025796,0.21588,-1.1084,-62.5,5.8399,921.75,0.0,0.0,1.0,2
0.025796,0.21588,-1.1084,-52.0,1.7978,922.25,0.0,1.0,0.0,2
0.34238,0.1355,-0.97154,-50.0,2.6354,920.25,0.0,1.0,0.0,2
0.31893,0.14698,-0.98294,-64.0,1.2471,924.75,0.0,0.0,1.0,2
0.31893,0.14698,-0.98294,-62.5,2.2488,922.75,0.0,0.0,1.0,2
0.31893,0.14698,-0.98294,-51.0,2.2089,921.25,0.0,1.0,0.0,2
0.049247,0.22737,-1.097,-61.5,0.050621,920.75,0.0,0.0,1.0,2
0.049247,0.22737,-1.097,-51.5,2.0279,921.75,0.0,1.0,0.0,2
0.060972,0.23885,-1.0742,-62.5,5.6481,922.25,0.0,0.0,1.0,2
0.025796,0.23885,-1.097,-62.5,2.0049,923.25,0.0,0.0,1.0,2
0.025796,0.23885,-1.097,-61.5,0.25617,920.25,0.0,0.0,1.0,2
0.025796,0.23885,-1.1084,-65.0,3.9055,925.75,0.0,0.0,1.0,2
0.025796,0.23885,-1.1084,-64.5,1.2609,924.75,0.0,0.0,1.0,2
0.025796,0.23885,-1.1084,-62.5,2.2258,922.75,0.0,0.0,1.0,2
0.27203,0.15847,-1.0057,-51.5,2.1752,921.25,0.0,1.0,0.0,2
0.025796,0.23885,-1.1084,-61.5,0.053689,920.75,0.0,0.0,1.0,2
0.025796,0.23885,-1.1084,-52.0,1.9758,921.75,0.0,1.0,0.0,2
0.31893,0.1355,-0.97154,-63.0,5.1419,923.25,0.0,0.0,1.0,2
0.096148,0.26182,-1.0742,-50.0,2.643,920.25,0.0,1.0,0.0,2
0.15478,0.21588,-1.0628,-63.5,1.5048,924.25,0.0,0.0,1.0,2
0.072698,0.25033,-1.0742,-63.0,1.7595,923.75,0.0,0.0,1.0,2
0.096148,0.25033,-1.0742,-51.5,2.1752,921.25,0.0,1.0,0.0,2
0.27203,0.14698,-1.0172,-62.0,0.013806,920.75,0.0,0.0,1.0,2
0.27203,0.14698,-1.0172,-62.5,5.622,922.25,0.0,0.0,1.0,2
0.1665,0.21588,-1.0628,-61.0,0.30526,920.25,0.0,0.0,1.0,2
0.1665,0.21588,-1.0628,-61.0,0.3114,920.25,0.0,0.0,1.0,2
0.22513,0.16995,-1.0286,-64.0,1.2548,924.75,0.0,0.0,1.0,2
0.22513,0.16995,-1.0286,-53.0,1.5846,922.75,0.0,1.0,0.0,2
0.15478,0.23885,-1.0628,-62.0,6.0592,921.25,0.0,0.0,1.0,2
0.15478,0.23885,-1.0628,-51.5,2.1552,921.25,0.0,1.0,0.0,2
0.072698,0.23885,-1.097,-52.0,1.965,921.75,0.0,1.0,0.0,2
0.40101,0.089569,-0.97154,-62.5,2.5035,922.25,0.0,0.0,1.0,2
0.17823,0.19292,-1.04,-61.5,0.3114,920.25,0.0,0.0,1.0,2
0.17823,0.19292,-1.04,-49.5,2.7136,920.25,0.0,1.0,0.0,2
0.14305,0.2044,-1.0742,-63.5,1.5263,924.25,0.0,0.0,1.0,2
0.28376,0.15847,-1.0057,-63.0,1.7472,923.75,0.0,0.0,1.0,2
0.28376,0.15847,-1.0057,-51.5,2.1752,921.25,0.0,1.0,0.0,2
0.2603,0.16995,-0.99434,-51.0,2.3853,920.75,0.0,1.0,0.0,2
0.084423,0.25033,-1.0742,-62.0,5.8414,921.75,0.0,0.0,1.0,2
0.1196,0.25033,-1.0742,-61.5,0.29146,920.25,0.0,0.0,1.0,2
0.084423,0.22737,-1.0856,-62.5,2.2795,922.75,0.0,0.0,1.0,2
0.084423,0.22737,-1.0856,-63.0,1.7932,923.75,0.0,0.0,1.0,2
0.084423,0.22737,-1.0856,-62.0,6.1344,921.25,0.0,0.0,1.0,2
0.037521,0.21588,-1.097,-61.5,0.088971,920.75,0.0,0.0,1.0,2
0.037521,0.21588,-1.097,-62.0,5.8813,921.75,0.0,0.0,1.0,2
0.1196,0.23885,-1.097,-65.0,1.0002,925.25,0.0,0.0,1.0,2
0.1196,0.23885,-1.097,-50.5,2.6308,920.25,0.0,1.0,0.0,2
0.037521,0.25033,-1.0856,-65.0,3.9101,925.75,0.0,0.0,1.0,2
0.037521,0.25033,-1.0856,-63.5,1.511,924.25,0.0,0.0,1.0,2
0.037521,0.25033,-1.0856,-62.5,2.2319,922.75,0.0,0.0,1.0,2
0.34238,0.12402,-0.97154,-62.0,6.1068,921.25,0.0,0.0,1.0,2
0.34238,0.12402,-0.97154,-51.5,2.1875,921.25,0.0,1.0,0.0,2
0.049247,0.25033,-1.0856,-62.5,2.5019,922.25,0.0,0.0,1.0,2
0.049247,0.23885,-1.097,-64.5,1.0416,925.25,0.0,0.0,1.0,2
0.049247,0.23885,-1.097,-61.5,0.28225,920.25,0.0,0.0,1.0,2
0.049247,0.23885,-1.097,-50.0,2.6783,920.25,0.0,1.0,0.0,2
0.41273,0.10105,-0.96014,-64.0,1.1996,924.75,0.0,0.0,1.0,2
0.037521,0.26182,-1.0856,-63.0,5.3429,922.75,0.0,0.0,1.0,2
0.037521,0.26182,-1.0856,-51.5,2.1414,921.25,0.0,1.0,0.0,2
0.18995,0.2044,-1.04,-62.0,6.1052,921.25,0.0,0.0,1.0,2
0.084423,0.25033,-1.0742,-52.5,1.9681,921.75,0.0,1.0,0.0,2
0.084423,0.25033,-1.0742,-52.5,1.8254,922.25,0.0,1.0,0.0,2
0.17823,0.2044,-1.04,-50.0,2.732,920.25,0.0,1.0,0.0,2
0.096148,0.23885,-1.0742,-63.5,1.2916,924.75,0.0,0.0,1.0,2
0.096148,0.23885,-1.0742,-63.0,1.7794,923.75,0.0,0.0,1.0,2
0.096148,0.23885,-1.0742,-51.5,2.2289,921.25,0.0,1.0,0.0,2
0.084423,0.23885,-1.097,-52.0,1.9911,921.75,0.0,1.0,0.0,2
0.17823,0.19292,-1.0514,-61.5,5.7555,922.25,0.0,0.0,1.0,2
0.20168,0.15847,-1.0514,-46.5,0.12732,920.25,0.0,1.0,0.0,2
0.1665,0.11254,-1.097,-64.0,1.3192,925.75,0.0,0.0,1.0,2
0.18995,0.14698,-1.0514,-62.0,1.8669,924.75,0.0,0.0,1.0,2
0.18995,0.14698,-1.0514,-61.0,0.049087,922.75,0.0,0.0,1.0,2
0.14305,0.19292,-1.097,-61.0,2.5418,923.75,0.0,0.0,1.0,2
0.31893,0.10105,-0.99434,-47.5,2.7642,921.25,0.0,1.0,0.0,2
0.20168,0.1355,-1.0742,-48.0,2.775,921.25,0.0,1.0,0.0,2
0.20168,0.1355,-1.0742,-47.5,3.0634,920.75,0.0,1.0,0.0,2
0.20168,0.1355,-1.0742,-47.5,6.1881,920.75,0.0,1.0,0.0,2
0.2603,0.14698,-1.0742,-48.0,2.9775,920.75,0.0,1.0,0.0,2
0.1196,0.18143,-1.0742,-60.0,0.092039,922.25,0.0,0.0,1.0,2
0.1196,0.18143,-1.0742,-60.5,5.8199,923.25,0.0,0.0,1.0,2
0.17823,0.19292,-1.097,-61.5,1.6368,925.25,0.0,0.0,1.0,2
0.17823,0.19292,-1.097,-47.5,0.11965,920.25,0.0,1.0,0.0,2
0.14305,0.18143,-1.0856,-62.5,1.3698,925.75,0.0,0.0,1.0,2
0.34238,0.12402,-1.0286,-53.0,1.1152,924.75,0.0,1.0,0.0,2
0.15478,0.18143,-1.0856,-50.0,1.9543,922.75,0.0,1.0,0.0,2
0.34238,0.10105,-1.0057,-60.0,0.6274,921.25,0.0,0.0,1.0,2
0.15478,0.19292,-1.0856,-48.5,6.0838,920.75,0.0,1.0,0.0,2
0.15478,0.18143,-1.097,-49.0,2.4145,921.75,0.0,1.0,0.0,2
0.24858,0.19292,-1.0628,-60.5,0.092039,922.25,0.0,0.0,1.0,2
0.14305,0.18143,-1.0856,-60.5,5.8107,923.25,0.0,0.0,1.0,2
0.14305,0.18143,-1.0856,-62.0,1.6444,925.25,0.0,0.0,1.0,2
0.31893,0.12402,-1.0286,-53.5,0.75318,925.75,0.0,1.0,0.0,2
0.31893,0.12402,-1.0286,-52.0,1.3284,924.25,0.0,1.0,0.0,2
0.1665,0.18143,-1.0856,-62.0,1.8776,924.75,0.0,0.0,1.0,2
0.20168,0.18143,-1.0742,-50.0,1.9129,922.75,0.0,1.0,0.0,2
0.29548,0.14698,-1.0286,-61.0,5.484,923.75,0.0,0.0,1.0,2
0.29548,0.14698,-1.0286,-48.5,2.6461,921.25,0.0,1.0,0.0,2
0.29548,0.14698,-1.0286,-47.5,2.9437,920.75,0.0,1.0,0.0,2
0.15478,0.19292,-1.097,-47.5,2.9422,920.75,0.0,1.0,0.0,2
0.15478,0.16995,-1.0856,-60.0,0.77159,920.75,0.0,0.0,1.0,2
0.15478,0.16995,-1.0856,-61.0,0.26538,921.75,0.0,0.0,1.0,2
0.15478,0.16995,-1.0856,-49.5,2.1522,922.25,0.0,1.0,0.0,2
0.14305,0.18143,-1.097,-50.5,1.7043,923.25,0.0,1.0,0.0,2
0.13132,0.19292,-1.0856,-59.5,1.0247,920.25,0.0,0.0,1.0,2
0.13132,0.19292,-1.0856,-63.0,1.3162,925.75,0.0,0.0,1.0,2
0.14305,0.19292,-1.0856,-61.0,2.0893,924.25,0.0,0.0,1.0,2
0.40101,0.089569,-0.99434,-61.0,5.9089,922.75,0.0,0.0,1.0,2
0.40101,0.089569,-0.99434,-61.5,2.2688,923.75,0.0,0.0,1.0,2
0.40101,0.089569,-0.99434,-48.5,2.6891,921.25,0.0,1.0,0.0,2
0.15478,0.18143,-1.1084,-69.5,5.8261,921.25,1.0,0.0,0.0,2
0.15478,0.18143,-1.1084,-70.0,0.084369,920.75,1.0,0.0,0.0,2
0.15478,0.18143,-1.1084,-48.0,2.9161,921.75,0.0,1.0,0.0,2
0.28376,0.089569,-1.0286,-49.0,2.6446,922.25,0.0,1.0,0.0,2
0.28376,0.089569,-1.0286,-48.5,2.6553,922.25,0.0,1.0,0.0,2
0.23685,0.089569,-1.0628,-60.0,1.7104,925.25,0.0,0.0,1.0,2
0.23685,0.089569,-1.0628,-47.0,3.5665,920.25,0.0,1.0,0.0,2
0.43619,0.043636,-0.99434,-59.5,5.326,924.25,0.0,0.0,1.0,2
0.48309,0.02067,-0.97154,-50.5,2.0893,922.75,0.0,1.0,0.0,2
0.34238,0.066602,-1.04,-59.5,5.3919,923.75,0.0,0.0,1.0,2
0.36583,0.089569,-1.0057,-48.5,2.7182,921.25,0.0,1.0,0.0,2
0.049247,0.43406,-1.0856,-49.0,2.5295,921.75,0.0,1.0,0.0,2
0.072698,0.2044,-1.2908,-53.5,1.557,923.25,0.0,1.0,0.0,2
0.47136,0.74411,-0.4584,-63.5,0.99555,921.75,0.0,1.0,0.0,0
0.67069,0.73263,-0.0022806,-63.0,1.0109,920.25,1.0,0.0,0.0,0
0.67069,0.73263,-0.0022806,-61.0,4.8412,925.75,0.0,0.0,1.0,0
0.67069,0.73263,-0.0022806,-69.0,0.67802,924.25,1.0,0.0,0.0,0
0.65897,0.38813,-0.0022806,-69.5,4.3795,920.75,1.0,0.0,0.0,0
0.51826,0.85894,-0.23034,-51.5,1.7825,921.25,1.0,0.0,0.0,3
0.15478,0.23885,-1.1654,-63.0,0.35742,921.25,0.0,0.0,1.0,2
-0.021106,0.29627,-1.097,-61.0,6.1405,922.25,0.0,0.0,1.0,2
0.29548,0.2044,-1.0514,-63.0,1.5478,925.25,0.0,0.0,1.0,2
0.29548,0.2044,-1.0514,-52.5,2.594,920.25,0.0,1.0,0.0,2
-0.032831,0.29627,-1.0628,-62.5,5.0759,924.25,0.0,0.0,1.0,2
0.24858,0.15847,-0.98294,-61.5,2.1859,923.75,0.0,0.0,1.0,2
0.24858,0.15847,-0.98294,-60.5,0.36202,921.25,0.0,0.0,1.0,2
0.025796,0.26182,-1.0856,-60.5,0.081301,921.75,0.0,0.0,1.0,2
0.27203,0.15847,-0.98294,-61.0,6.1267,922.25,0.0,0.0,1.0,2
0.2603,0.16995,-0.98294,-51.5,5.6665,920.25,0.0,1.0,0.0,2
0.049247,0.2733,-1.0856,-63.0,1.2395,925.75,0.0,0.0,1.0,2
0.049247,0.2733,-1.0856,-62.0,1.9589,924.25,0.0,0.0,1.0,2
0.060972,0.2733,-1.0856,-61.5,2.1875,923.75,0.0,0.0,1.0,2
0.060972,0.2733,-1.0856,-53.0,2.0555,921.25,0.0,1.0,0.0,2
0.060972,0.2733,-1.0856,-52.5,2.278,920.75,0.0,1.0,0.0,2
0.0023451,0.28478,-1.0856,-60.0,0.61666,920.75,0.0,0.0,1.0,2
0.24858,0.15847,-0.99434,-61.0,6.1037,922.25,0.0,0.0,1.0,2
0.23685,0.15847,-0.99434,-62.5,1.4726,925.25,0.0,0.0,1.0,2
0.23685,0.15847,-0.99434,-51.5,2.5111,920.25,0.0,1.0,0.0,2
0.0023451,0.26182,-1.0856,-62.5,1.7073,924.75,0.0,0.0,1.0,2
0.014071,0.2733,-1.0856,-61.0,5.8491,922.75,0.0,0.0,1.0,2
0.014071,0.2733,-1.0856,-53.0,2.0617,921.25,0.0,1.0,0.0,2
0.2134,0.2044,-1.0172,-60.5,0.58905,920.75,0.0,0.0,1.0,2
0.20168,0.18143,-1.0172,-61.0,6.1114,922.25,0.0,0.0,1.0,2
0.20168,0.18143,-1.0172,-61.0,2.4482,923.25,0.0,0.0,1.0,2
0.20168,0.18143,-1.0172,-62.5,1.468,925.25,0.0,0.0,1.0,2
0.060972,0.28478,-1.0742,-60.5,0.31293,921.25,0.0,0.0,1.0,2
0.060972,0.28478,-1.0742,-53.0,2.2534,920.75,0.0,1.0,0.0,2
0.060972,0.28478,-1.0742,-61.0,0.084369,921.75,0.0,0.0,1.0,2
0.060972,0.2733,-1.0742,-61.0,6.0945,922.25,0.0,0.0,1.0,2
0.037521,0.26182,-1.0856,-62.5,1.4603,925.25,0.0,0.0,1.0,2
0.037521,0.26182,-1.0856,-58.0,0.3206,925.75,0.0,1.0,0.0,2
0.20168,0.16995,-1.0057,-61.0,5.8337,922.75,0.0,0.0,1.0,2
0.17823,0.21588,-1.0286,-53.5,2.0479,921.25,0.0,1.0,0.0,2
0.014071,0.2733,-1.0856,-53.0,2.2688,920.75,0.0,1.0,0.0,2
0.014071,0.2733,-1.0856,-61.0,0.069029,921.75,0.0,0.0,1.0,2
0.35411,0.14698,-0.96014,-61.5,5.5545,923.25,0.0,0.0,1.0,2
0.23685,0.18143,-1.0057,-52.0,2.505,920.25,0.0,1.0,0.0,2
0.1196,0.23885,-1.0514,-61.0,5.8767,922.75,0.0,0.0,1.0,2
0.22513,0.15847,-0.98294,-53.0,2.0647,921.25,0.0,1.0,0.0,2
0.060972,0.2733,-1.0856,-53.0,2.2718,920.75,0.0,1.0,0.0,2
0.10787,0.25033,-1.0628,-61.5,6.0684,922.25,0.0,0.0,1.0,2
0.1196,0.25033,-1.0628,-52.5,2.4758,920.25,0.0,1.0,0.0,2
0.096148,0.26182,-1.0628,-62.5,1.6812,924.75,0.0,0.0,1.0,2
0.096148,0.26182,-1.0628,-61.0,5.8491,922.75,0.0,0.0,1.0,2
0.096148,0.26182,-1.0628,-61.5,2.2028,923.75,0.0,0.0,1.0,2
0.014071,0.26182,-1.0742,-52.0,2.2964,920.75,0.0,1.0,0.0,2
0.24858,0.16995,-1.0057,-61.0,6.1237,922.25,0.0,0.0,1.0,2
0.0023451,0.2733,-1.0742,-52.5,2.4743,920.25,0.0,1.0,0.0,2
0.0023451,0.2733,-1.0856,-52.5,2.4666,920.25,0.0,1.0,0.0,2
0.037521,0.28478,-1.0628,-63.0,1.7825,924.75,0.0,0.0,1.0,2
0.049247,0.2733,-1.0628,-61.0,0.21322,921.25,0.0,0.0,1.0,2
0.049247,0.2733,-1.0628,-61.0,0.44792,920.75,0.0,0.0,1.0,2
0.2134,0.14698,-0.99434,-61.5,6.0055,922.25,0.0,0.0,1.0,2
